,postalCode,type,subtype,price,typeSale,subtypeSale,roomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
8248,1050,APARTMENT,APARTMENT,350000.0,FOR_SALE,BUY_REGULAR,,63.0,0.0,USA_SEMI_EQUIPPED,0,0,1,5.0,0,0,0,2.0,0,GOOD
8249,1040,APARTMENT,APARTMENT,355000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,0,0,2.0,0,AS_NEW
8250,1000,APARTMENT,APARTMENT,370000.0,FOR_SALE,BUY_REGULAR,,92.0,0.0,HYPER_EQUIPPED,0,0,1,24.0,0,0,0,3.0,0,GOOD
8251,1180,APARTMENT,APARTMENT,375000.0,FOR_SALE,BUY_REGULAR,,115.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,3.0,0,AS_NEW
8252,1150,APARTMENT,APARTMENT,425000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,HYPER_EQUIPPED,0,0,1,8.0,0,0,0,2.0,0,AS_NEW
8253,1180,APARTMENT,APARTMENT,430000.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,,0,TO_BE_DONE_UP
8254,1200,APARTMENT,PENTHOUSE,475000.0,FOR_SALE,BUY_REGULAR,,116.0,0.0,INSTALLED,0,0,1,40.0,0,0,0,3.0,0,AS_NEW
8255,1180,APARTMENT,APARTMENT,495000.0,FOR_SALE,BUY_REGULAR,7.0,110.0,0.0,INSTALLED,0,0,0,,0,0,0,2.0,0,JUST_RENOVATED
8256,1200,APARTMENT,APARTMENT,498000.0,FOR_SALE,BUY_REGULAR,,133.0,0.0,HYPER_EQUIPPED,0,0,1,11.0,0,0,0,,0,GOOD
8257,8770,APARTMENT,PENTHOUSE,605000.0,FOR_SALE,BUY_REGULAR,,190.0,,,0,0,1,11.0,0,0,0,4.0,0,
8258,2000,APARTMENT,APARTMENT,695000.0,FOR_SALE,BUY_REGULAR,,134.0,0.0,HYPER_EQUIPPED,0,0,0,,0,0,0,,0,GOOD
8259,8310,APARTMENT,PENTHOUSE,695000.0,FOR_SALE,BUY_REGULAR,,269.0,0.0,INSTALLED,0,0,1,15.0,0,0,0,2.0,0,GOOD
8260,1180,APARTMENT,APARTMENT,765000.0,FOR_SALE,BUY_REGULAR,,230.0,0.0,INSTALLED,0,0,1,17.0,0,0,0,,0,TO_RENOVATE
8261,4000,APARTMENT,LOFT,785000.0,FOR_SALE,BUY_REGULAR,,270.0,0.0,HYPER_EQUIPPED,0,0,1,17.0,0,0,0,2.0,0,
8262,1180,APARTMENT,APARTMENT,895000.0,FOR_SALE,BUY_REGULAR,,263.0,0.0,INSTALLED,0,0,1,5.0,0,0,0,3.0,0,AS_NEW
8263,8000,APARTMENT,LOFT,925000.0,FOR_SALE,BUY_REGULAR,,320.0,0.0,USA_HYPER_EQUIPPED,1,1,1,50.0,0,0,0,2.0,0,AS_NEW
8264,1180,APARTMENT,APARTMENT,1100000.0,FOR_SALE,BUY_REGULAR,5.0,230.0,0.0,HYPER_EQUIPPED,1,0,1,17.0,0,0,0,,0,AS_NEW
8265,1050,APARTMENT,APARTMENT,1200000.0,FOR_SALE,BUY_REGULAR,4.0,216.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,0,0,2.0,0,AS_NEW
8266,8000,APARTMENT,LOFT,1295000.0,FOR_SALE,BUY_REGULAR,6.0,478.0,0.0,INSTALLED,0,0,1,100.0,1,842,0,4.0,0,
8267,2900,APARTMENT,PENTHOUSE,1325000.0,FOR_SALE,BUY_REGULAR,4.0,336.0,0.0,USA_HYPER_EQUIPPED,0,0,1,40.0,0,0,0,,0,GOOD
8268,1050,APARTMENT,APARTMENT,1690000.0,FOR_SALE,BUY_REGULAR,15.0,285.0,0.0,USA_UNINSTALLED,0,0,0,,0,0,0,2.0,0,AS_NEW
8269,1050,APARTMENT,DUPLEX,1700000.0,FOR_SALE,BUY_REGULAR,4.0,240.0,0.0,HYPER_EQUIPPED,0,0,0,,1,0,0,2.0,0,AS_NEW
8270,1000,APARTMENT,APARTMENT,1839000.0,FOR_SALE,BUY_REGULAR,4.0,203.0,0.0,INSTALLED,0,0,1,76.0,0,0,0,3.0,0,
8271,1050,APARTMENT,APARTMENT,1839000.0,FOR_SALE,BUY_REGULAR,4.0,203.0,0.0,INSTALLED,0,0,1,76.0,0,0,0,3.0,0,
8272,8300,APARTMENT,DUPLEX,1985000.0,FOR_SALE,BUY_REGULAR,5.0,180.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,0,0,2.0,0,
8273,1050,APARTMENT,APARTMENT,2500000.0,FOR_SALE,BUY_REGULAR,,227.0,0.0,INSTALLED,0,0,1,87.0,1,0,0,4.0,0,AS_NEW
8274,8300,APARTMENT,PENTHOUSE,2950000.0,FOR_SALE,BUY_REGULAR,5.0,200.0,0.0,HYPER_EQUIPPED,1,0,1,20.0,0,0,0,3.0,0,AS_NEW
8275,1000,APARTMENT,APARTMENT,130000.0,FOR_SALE,BUY_REGULAR,,56.0,0.0,INSTALLED,0,0,0,,0,0,0,,0,GOOD
8276,2610,APARTMENT,APARTMENT,150000.0,FOR_SALE,BUY_REGULAR,,54.0,0.0,HYPER_EQUIPPED,0,0,0,,0,0,0,2.0,0,JUST_RENOVATED
8277,1190,APARTMENT,APARTMENT,295000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,INSTALLED,0,0,1,9.0,0,0,0,,0,TO_BE_DONE_UP
8278,9520,APARTMENT,APARTMENT,309000.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,HYPER_EQUIPPED,0,0,1,37.0,0,0,0,2.0,0,AS_NEW
8279,1200,APARTMENT,APARTMENT,365000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,0,0,0,2.0,0,AS_NEW
8280,8300,APARTMENT,APARTMENT,2425000.0,FOR_SALE,BUY_REGULAR,5.0,150.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,0,0,0,2.0,0,AS_NEW
8281,2170,APARTMENT,APARTMENT,190000.0,FOR_SALE,BUY_REGULAR,,69.0,0.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0,0,2.0,0,
8282,2550,APARTMENT,APARTMENT,308700.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,HYPER_EQUIPPED,0,0,1,13.0,0,0,0,4.0,0,
8283,6900,APARTMENT,APARTMENT,292995.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,INSTALLED,0,0,1,8.0,1,185,0,3.0,0,
8284,1180,APARTMENT,GROUND_FLOOR,399000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,HYPER_EQUIPPED,0,0,1,13.0,0,0,0,,0,AS_NEW
8285,1030,APARTMENT,APARTMENT,375000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,0,0,2.0,0,AS_NEW
8286,4920,APARTMENT,APARTMENT,244500.0,FOR_SALE,BUY_REGULAR,,84.0,0.0,HYPER_EQUIPPED,0,0,1,11.0,1,87,0,,0,AS_NEW
8287,9000,APARTMENT,APARTMENT,350000.0,FOR_SALE,BUY_REGULAR,,86.0,0.0,HYPER_EQUIPPED,0,0,1,13.0,1,0,0,,0,
8288,9900,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,,55.0,,,0,0,1,,0,0,0,2.0,0,GOOD
8289,1050,APARTMENT,FLAT_STUDIO,175000.0,FOR_SALE,BUY_REGULAR,,37.0,,,0,0,1,3.0,0,0,0,2.0,0,GOOD
8290,9160,APARTMENT,APARTMENT,205000.0,FOR_SALE,BUY_REGULAR,,81.0,0.0,HYPER_EQUIPPED,0,0,1,32.0,0,0,0,,0,AS_NEW
8291,1315,APARTMENT,APARTMENT,220500.0,FOR_SALE,BUY_REGULAR,,88.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,0,0,,0,AS_NEW
8292,1315,APARTMENT,APARTMENT,221500.0,FOR_SALE,BUY_REGULAR,,92.0,0.0,HYPER_EQUIPPED,0,0,1,5.0,0,0,0,,0,AS_NEW
8293,2880,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,2.0,0,
8294,3920,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,,109.0,0.0,USA_HYPER_EQUIPPED,0,0,1,12.0,0,0,0,2.0,0,
8295,1190,APARTMENT,APARTMENT,268000.0,FOR_SALE,BUY_REGULAR,,100.0,,,0,0,1,16.0,0,0,0,2.0,0,TO_RENOVATE
8296,4121,APARTMENT,APARTMENT,275000.0,FOR_SALE,BUY_REGULAR,,163.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,0,,1,AS_NEW
8297,9100,APARTMENT,DUPLEX,275000.0,FOR_SALE,BUY_REGULAR,,104.0,0.0,USA_INSTALLED,0,0,1,40.0,0,0,0,2.0,0,AS_NEW
8298,3271,APARTMENT,GROUND_FLOOR,282000.0,FOR_SALE,BUY_REGULAR,,114.0,0.0,INSTALLED,0,0,1,30.0,1,27,0,3.0,0,
8299,1800,APARTMENT,APARTMENT,288948.0,FOR_SALE,BUY_REGULAR,,129.0,,,0,0,1,4.0,0,0,0,2.0,0,GOOD
8300,8770,APARTMENT,APARTMENT,292500.0,FOR_SALE,BUY_REGULAR,,110.0,,,0,0,1,27.0,1,0,0,4.0,0,
8301,5020,APARTMENT,APARTMENT,300000.0,FOR_SALE,BUY_REGULAR,,105.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,4.0,0,AS_NEW
8302,9810,APARTMENT,APARTMENT,338500.0,FOR_SALE,BUY_REGULAR,,106.0,,,0,0,1,34.0,1,0,0,,0,AS_NEW
8303,1070,APARTMENT,APARTMENT,349000.0,FOR_SALE,BUY_REGULAR,,118.0,,,0,0,1,14.0,1,0,0,3.0,0,AS_NEW
8304,9000,APARTMENT,APARTMENT,384500.0,FOR_SALE,BUY_REGULAR,,95.0,,,0,0,1,41.0,1,0,0,,0,
8305,9000,APARTMENT,APARTMENT,409000.0,FOR_SALE,BUY_REGULAR,,125.0,,,0,0,1,17.0,1,0,0,,0,
8306,1420,APARTMENT,APARTMENT,445000.0,FOR_SALE,BUY_REGULAR,,143.0,0.0,USA_SEMI_EQUIPPED,0,0,1,16.0,0,0,0,3.0,0,AS_NEW
8307,1050,APARTMENT,APARTMENT,597100.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,NOT_INSTALLED,0,0,1,10.0,0,0,0,,0,AS_NEW
8308,1200,APARTMENT,APARTMENT,890000.0,FOR_SALE,BUY_REGULAR,,186.0,0.0,INSTALLED,0,0,1,17.0,0,0,0,2.0,0,
8309,1933,APARTMENT,APARTMENT,1250000.0,FOR_SALE,BUY_REGULAR,5.0,195.0,0.0,HYPER_EQUIPPED,0,0,1,21.0,0,0,0,3.0,0,AS_NEW
8310,9700,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,INSTALLED,0,0,0,,0,0,0,4.0,0,GOOD
8311,4000,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,,100.0,,,0,0,1,6.0,0,0,0,,0,GOOD
8312,1080,APARTMENT,APARTMENT,185000.0,FOR_SALE,BUY_REGULAR,,86.0,0.0,SEMI_EQUIPPED,0,0,1,7.0,0,0,0,2.0,0,GOOD
8313,7332,APARTMENT,APARTMENT,264100.0,FOR_SALE,BUY_REGULAR,,154.0,0.0,INSTALLED,0,0,1,8.0,0,0,0,,0,AS_NEW
8314,8370,APARTMENT,APARTMENT,1406950.0,FOR_SALE,BUY_REGULAR,4.0,132.0,0.0,INSTALLED,0,0,1,99.0,0,0,0,,0,
8315,9000,APARTMENT,PENTHOUSE,399000.0,FOR_SALE,BUY_REGULAR,,132.0,0.0,INSTALLED,0,0,1,,0,0,0,2.0,0,TO_BE_DONE_UP
8316,1020,APARTMENT,APARTMENT,209000.0,FOR_SALE,BUY_REGULAR,,85.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,4.0,0,GOOD
8317,1180,APARTMENT,PENTHOUSE,560000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,USA_HYPER_EQUIPPED,0,1,1,70.0,0,0,0,,0,GOOD
8318,9300,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,0,,0,AS_NEW
8319,9300,APARTMENT,APARTMENT,194000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,0,,0,AS_NEW
8320,8450,APARTMENT,APARTMENT,239000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,INSTALLED,0,0,0,,0,0,0,,0,AS_NEW
8321,1030,APARTMENT,APARTMENT,290000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,INSTALLED,0,1,1,3.0,0,0,0,2.0,0,
8322,7090,APARTMENT,APARTMENT,349000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,SEMI_EQUIPPED,0,0,1,54.0,0,0,0,,0,
8323,3000,APARTMENT,APARTMENT,585000.0,FOR_SALE,BUY_REGULAR,,145.0,0.0,HYPER_EQUIPPED,0,1,1,21.0,0,0,0,,0,
8324,1070,APARTMENT,APARTMENT,180000.0,FOR_SALE,BUY_REGULAR,,76.0,,,0,0,1,9.0,1,0,0,2.0,0,AS_NEW
8325,2200,APARTMENT,APARTMENT,209000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,INSTALLED,0,0,0,,0,0,0,,0,AS_NEW
8326,9000,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,,70.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,0,2.0,0,GOOD
8327,1410,APARTMENT,LOFT,585000.0,FOR_SALE,BUY_REGULAR,,282.0,,,0,1,1,125.0,0,0,0,3.0,0,JUST_RENOVATED
8328,8300,APARTMENT,APARTMENT,630000.0,FOR_SALE,BUY_REGULAR,,75.0,0.0,HYPER_EQUIPPED,0,1,1,5.0,0,0,0,2.0,0,JUST_RENOVATED
8329,7000,APARTMENT,APARTMENT,115000.0,FOR_SALE,BUY_REGULAR,,60.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,0,2.0,0,JUST_RENOVATED
8330,4500,APARTMENT,APARTMENT,134500.0,FOR_SALE,BUY_REGULAR,,65.0,0.0,INSTALLED,0,0,0,,0,0,0,2.0,0,
8331,1325,APARTMENT,FLAT_STUDIO,135000.0,FOR_SALE,BUY_REGULAR,,34.0,0.0,SEMI_EQUIPPED,0,0,0,,1,0,0,3.0,0,JUST_RENOVATED
8332,8400,APARTMENT,APARTMENT,136000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,INSTALLED,0,0,0,,0,0,0,,0,AS_NEW
8333,2100,APARTMENT,PENTHOUSE,159000.0,FOR_SALE,BUY_REGULAR,,60.0,0.0,SEMI_EQUIPPED,0,0,1,9.0,0,0,0,2.0,0,GOOD
8334,1325,APARTMENT,APARTMENT,165000.0,FOR_SALE,BUY_REGULAR,,51.0,,,0,0,1,2.0,1,0,0,,0,GOOD
8335,1410,APARTMENT,FLAT_STUDIO,178000.0,FOR_SALE,BUY_REGULAR,,40.0,0.0,INSTALLED,0,0,1,5.0,0,0,0,,0,GOOD
8336,1000,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,,52.0,0.0,INSTALLED,0,0,1,4.0,0,0,0,2.0,0,GOOD
8337,8400,APARTMENT,APARTMENT,189000.0,FOR_SALE,BUY_REGULAR,,85.0,0.0,INSTALLED,0,0,1,8.0,0,0,0,,0,AS_NEW
8338,8710,APARTMENT,APARTMENT,191100.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,SEMI_EQUIPPED,0,0,1,7.0,0,0,0,2.0,0,GOOD
8339,8710,APARTMENT,APARTMENT,191100.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,SEMI_EQUIPPED,0,0,1,7.0,0,0,0,2.0,0,GOOD
8340,3390,APARTMENT,APARTMENT,198500.0,FOR_SALE,BUY_REGULAR,,71.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,,0,AS_NEW
8341,3390,APARTMENT,APARTMENT,198500.0,FOR_SALE,BUY_REGULAR,,71.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0,0,,0,AS_NEW
8342,3390,APARTMENT,APARTMENT,199950.0,FOR_SALE,BUY_REGULAR,,71.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0,0,,0,AS_NEW
8343,3390,APARTMENT,APARTMENT,201000.0,FOR_SALE,BUY_REGULAR,,71.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,,0,AS_NEW
8344,2500,APARTMENT,APARTMENT,212000.0,FOR_SALE,BUY_REGULAR,,77.0,0.0,HYPER_EQUIPPED,0,0,1,20.0,0,0,0,,0,AS_NEW
8345,8434,APARTMENT,DUPLEX,215000.0,FOR_SALE,BUY_REGULAR,,78.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,0,0,,0,AS_NEW
8346,1000,APARTMENT,APARTMENT,220000.0,FOR_SALE,BUY_REGULAR,,58.0,0.0,USA_SEMI_EQUIPPED,0,0,0,,0,0,0,4.0,0,AS_NEW
8347,8520,APARTMENT,APARTMENT,220000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,2.0,0,AS_NEW
8348,1000,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,,51.0,0.0,USA_HYPER_EQUIPPED,0,0,1,3.0,0,0,0,,0,GOOD
8349,3390,APARTMENT,APARTMENT,232500.0,FOR_SALE,BUY_REGULAR,,84.0,0.0,USA_HYPER_EQUIPPED,0,0,1,22.0,0,0,0,,0,AS_NEW
8350,4000,APARTMENT,APARTMENT,237500.0,FOR_SALE,BUY_REGULAR,,126.0,0.0,INSTALLED,0,0,1,8.0,0,0,0,4.0,0,
8351,8970,APARTMENT,DUPLEX,241000.0,FOR_SALE,BUY_REGULAR,,99.0,0.0,HYPER_EQUIPPED,0,0,1,3.0,0,0,0,,0,AS_NEW
8352,2500,APARTMENT,APARTMENT,244000.0,FOR_SALE,BUY_REGULAR,,99.0,0.0,HYPER_EQUIPPED,0,0,1,5.0,0,0,0,,0,AS_NEW
8353,3390,APARTMENT,APARTMENT,245000.0,FOR_SALE,BUY_REGULAR,,86.0,0.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,0,0,,0,AS_NEW
8354,4000,APARTMENT,APARTMENT,247500.0,FOR_SALE,BUY_REGULAR,,118.0,0.0,INSTALLED,0,0,1,43.0,0,0,0,4.0,0,
8355,1970,APARTMENT,SERVICE_FLAT,255000.0,FOR_SALE,BUY_REGULAR,,67.0,0.0,USA_INSTALLED,0,0,1,6.0,0,0,0,,0,AS_NEW
8356,1200,APARTMENT,APARTMENT,265000.0,FOR_SALE,BUY_REGULAR,,66.0,,,0,0,1,3.0,0,0,0,,0,GOOD
8357,9140,APARTMENT,APARTMENT,267990.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,INSTALLED,0,0,1,13.0,1,0,0,2.0,0,
8358,8520,APARTMENT,APARTMENT,270000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,2.0,0,AS_NEW
8359,2500,APARTMENT,APARTMENT,274000.0,FOR_SALE,BUY_REGULAR,,111.0,0.0,HYPER_EQUIPPED,0,0,1,18.0,0,0,0,,0,AS_NEW
8360,1140,APARTMENT,APARTMENT,278000.0,FOR_SALE,BUY_REGULAR,,88.0,0.0,USA_INSTALLED,1,0,1,5.0,0,0,0,4.0,0,AS_NEW
8361,1160,APARTMENT,APARTMENT,280000.0,FOR_SALE,BUY_REGULAR,,56.0,0.0,SEMI_EQUIPPED,1,0,1,3.0,0,0,0,2.0,0,AS_NEW
8362,1000,APARTMENT,APARTMENT,299000.0,FOR_SALE,BUY_REGULAR,,57.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,0,0,2.0,0,AS_NEW
8363,2830,APARTMENT,DUPLEX,319000.0,FOR_SALE,BUY_REGULAR,,112.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,0,0,0,,0,AS_NEW
8364,8020,APARTMENT,DUPLEX,320000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,0,0,,0,AS_NEW
8365,8800,APARTMENT,PENTHOUSE,329000.0,FOR_SALE,BUY_REGULAR,,119.0,0.0,INSTALLED,0,0,1,96.0,0,0,0,2.0,0,AS_NEW
8366,1000,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,,115.0,,,0,0,1,,0,0,0,2.0,0,
8367,1420,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,NOT_INSTALLED,0,0,1,49.0,0,0,0,4.0,0,
8368,9600,APARTMENT,APARTMENT,340000.0,FOR_SALE,BUY_REGULAR,,132.0,0.0,HYPER_EQUIPPED,0,0,1,13.0,0,0,0,2.0,0,GOOD
8369,1180,APARTMENT,GROUND_FLOOR,350000.0,FOR_SALE,BUY_REGULAR,,160.0,,,0,0,1,16.0,0,0,0,2.0,0,TO_RENOVATE
8370,1190,APARTMENT,APARTMENT,350000.0,FOR_SALE,BUY_REGULAR,,114.0,0.0,INSTALLED,0,1,1,2.0,0,0,0,2.0,0,AS_NEW
8371,1420,APARTMENT,APARTMENT,360000.0,FOR_SALE,BUY_REGULAR,,118.0,0.0,NOT_INSTALLED,0,0,1,20.0,1,214,0,4.0,0,
8372,1420,APARTMENT,APARTMENT,380000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,NOT_INSTALLED,0,0,1,116.0,1,24,0,4.0,0,
8373,1420,APARTMENT,APARTMENT,380000.0,FOR_SALE,BUY_REGULAR,,108.0,0.0,NOT_INSTALLED,0,0,1,114.0,1,116,0,4.0,0,
8374,1200,APARTMENT,APARTMENT,385000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,HYPER_EQUIPPED,0,0,1,8.0,0,0,0,,0,AS_NEW
8375,6061,APARTMENT,APARTMENT,399000.0,FOR_SALE,BUY_REGULAR,,257.0,0.0,INSTALLED,0,0,0,,0,0,0,3.0,0,GOOD
8376,2000,APARTMENT,APARTMENT,419000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,HYPER_EQUIPPED,0,0,1,80.0,0,0,0,,0,AS_NEW
8377,1060,APARTMENT,APARTMENT,425000.0,FOR_SALE,BUY_REGULAR,,173.0,,,0,0,0,,0,0,0,2.0,0,
8378,8300,APARTMENT,APARTMENT,445000.0,FOR_SALE,BUY_REGULAR,,62.0,0.0,INSTALLED,0,0,1,,0,0,0,2.0,1,AS_NEW
8379,2000,APARTMENT,APARTMENT,490000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0,0,2.0,0,
8380,2000,APARTMENT,APARTMENT,490000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0,0,2.0,0,
8381,1150,APARTMENT,APARTMENT,550000.0,FOR_SALE,BUY_REGULAR,,184.0,,,0,0,0,,0,0,0,,0,AS_NEW
8382,1050,APARTMENT,PENTHOUSE,640000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,HYPER_EQUIPPED,0,0,1,120.0,0,0,0,3.0,0,GOOD
8383,1180,APARTMENT,APARTMENT,640000.0,FOR_SALE,BUY_REGULAR,,164.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,0,0,0,2.0,0,AS_NEW
8384,1060,APARTMENT,APARTMENT,650000.0,FOR_SALE,BUY_REGULAR,,215.0,0.0,HYPER_EQUIPPED,0,0,0,,0,0,0,2.0,0,AS_NEW
8385,1070,APARTMENT,LOFT,695000.0,FOR_SALE,BUY_REGULAR,,197.0,0.0,HYPER_EQUIPPED,0,0,1,21.0,0,0,0,,0,AS_NEW
8386,1150,APARTMENT,PENTHOUSE,695000.0,FOR_SALE,BUY_REGULAR,,180.0,0.0,INSTALLED,0,0,1,20.0,0,0,0,3.0,0,TO_RENOVATE
8387,1050,APARTMENT,APARTMENT,850000.0,FOR_SALE,BUY_REGULAR,,136.0,0.0,HYPER_EQUIPPED,0,0,1,20.0,0,0,0,2.0,0,AS_NEW
8388,1040,APARTMENT,PENTHOUSE,999000.0,FOR_SALE,BUY_REGULAR,4.0,167.0,0.0,HYPER_EQUIPPED,0,0,1,29.0,0,0,0,,0,AS_NEW
8389,1180,APARTMENT,APARTMENT,1350000.0,FOR_SALE,BUY_REGULAR,4.0,228.0,0.0,INSTALLED,0,1,1,61.0,0,0,0,,0,JUST_RENOVATED
8390,1050,APARTMENT,APARTMENT,1475000.0,FOR_SALE,BUY_REGULAR,5.0,340.0,0.0,HYPER_EQUIPPED,0,0,1,20.0,0,0,0,2.0,0,AS_NEW
8391,1050,APARTMENT,APARTMENT,1550000.0,FOR_SALE,BUY_REGULAR,,213.0,0.0,INSTALLED,0,0,1,39.0,0,0,0,4.0,0,AS_NEW
8392,1000,APARTMENT,APARTMENT,1650000.0,FOR_SALE,BUY_REGULAR,4.0,229.0,0.0,HYPER_EQUIPPED,0,0,1,24.0,0,0,0,,0,AS_NEW
8393,1050,APARTMENT,GROUND_FLOOR,1750000.0,FOR_SALE,BUY_REGULAR,,300.0,,,0,0,0,,0,0,0,3.0,0,
8394,1050,APARTMENT,APARTMENT,1790000.0,FOR_SALE,BUY_REGULAR,5.0,300.0,0.0,INSTALLED,0,0,1,60.0,0,0,0,3.0,0,AS_NEW
8395,5000,APARTMENT,APARTMENT,375000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,INSTALLED,0,0,0,,0,0,0,3.0,0,AS_NEW
8396,1160,APARTMENT,APARTMENT,429000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,,0,AS_NEW
8397,8430,APARTMENT,APARTMENT,189000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,INSTALLED,0,0,1,,0,0,0,,0,AS_NEW
8398,3600,APARTMENT,APARTMENT,289000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,INSTALLED,0,0,1,16.0,1,0,0,,0,AS_NEW
8399,2000,APARTMENT,LOFT,995000.0,FOR_SALE,BUY_REGULAR,3.0,238.0,0.0,HYPER_EQUIPPED,0,1,1,39.0,1,39,0,2.0,0,AS_NEW
8400,3000,APARTMENT,APARTMENT,295000.0,FOR_SALE,BUY_REGULAR,,63.0,,,0,0,1,3.0,0,0,0,1.0,0,JUST_RENOVATED
8401,8300,APARTMENT,APARTMENT,1600000.0,FOR_SALE,BUY_REGULAR,4.0,169.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,0,2.0,0,GOOD
8402,6940,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,,108.0,0.0,INSTALLED,0,0,1,8.0,0,0,0,,0,AS_NEW
8403,5190,APARTMENT,DUPLEX,270000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,INSTALLED,0,0,1,15.0,0,0,0,2.0,0,GOOD
8404,8800,APARTMENT,APARTMENT,299000.0,FOR_SALE,BUY_REGULAR,,124.0,0.0,INSTALLED,0,0,1,60.0,0,0,0,,0,AS_NEW
